133,1,Daun Kenikir,25000,25000,100,10,Daun Kenikir,Daun Kenikir,1,1,1
134,1,DAUN KETUMBAR / WANSUI,75000,75000,100,10,DAUN KETUMBAR / WANSUI,DAUN KETUMBAR / WANSUI,1,1,1
135,1,DAUN KUNYIT,18000,18000,100,10,DAUN KUNYIT,DAUN KUNYIT,1,1,1
136,1,DAUN MELINJO,30000,30000,100,10,DAUN MELINJO,DAUN MELINJO,1,1,1
137,1,DAUN MINT,40000,40000,100,10,DAUN MINT,DAUN MINT,1,1,1
138,1,DAUN OBHA 10 GR,3000,3000,100,10,DAUN OBHA 10 GR,DAUN OBHA 10 GR,1,1,18
139,1,Daun Pakis,20000,20000,100,10,Daun Pakis,Daun Pakis,1,1,1
140,1,DAUN PANDAN MUDA,15000,15000,100,10,DAUN PANDAN MUDA,DAUN PANDAN MUDA,1,1,1
141,1,DAUN PETERSELI / PARSLEY,55000,55000,100,10,DAUN PETERSELI / PARSLEY,DAUN PETERSELI / PARSLEY,1,1,1
142,1,DAUN PISANG,14000,14000,100,10,DAUN PISANG,DAUN PISANG,1,1,1
143,1,DAUN SAGE,0,0,100,10,DAUN SAGE,DAUN SAGE,1,1,19
144,1,DAUN SALAM,13000,13000,100,10,DAUN SALAM,DAUN SALAM,1,1,1
145,1,DAUN SELEDRI IMPOR PCK 500GR,38000,38000,100,10,DAUN SELEDRI IMPOR PCK 500GR,DAUN SELEDRI IMPOR PCK 500GR,1,1,1
146,1,DAUN SELEDRI LOKAL,35000,35000,100,10,DAUN SELEDRI LOKAL,DAUN SELEDRI LOKAL,1,1,1
147,1,DAUN SHUNGIKU / SAYUR KRISAN HIJAU,0,0,100,10,DAUN SHUNGIKU / SAYUR KRISAN HIJAU,DAUN SHUNGIKU / SAYUR KRISAN HIJAU,1,1,1
148,1,DAUN SINGKONG,10000,10000,100,10,DAUN SINGKONG,DAUN SINGKONG,1,1,1
149,1,EBI KERING,110000,110000,100,10,EBI KERING,EBI KERING,1,1,1
150,1,Emping,105000,105000,100,10,Emping,Emping,2,1,1
151,1,FROZEN BLUEBERRY 1 KG -DRINKS,65000,65000,100,10,FROZEN BLUEBERRY 1 KG -DRINKS,FROZEN BLUEBERRY 1 KG -DRINKS,3,1,26
152,1,FROZEN MIXED BARRIES 1KG -DRINKS,0,0,100,10,FROZEN MIXED BARRIES 1KG -DRINKS,FROZEN MIXED BARRIES 1KG -DRINKS,3,1,26
153,1,GREEK YOGHURT 1 KG,0,0,100,10,GREEK YOGHURT 1 KG,GREEK YOGHURT 1 KG,2,1,26
154,1,Gula aren,33000,33000,100,10,Gula aren,Gula aren,2,1,1
155,1,GULA AREN PADAT,33000,33000,100,10,GULA AREN PADAT,GULA AREN PADAT,2,1,1
156,1,Gula Merah,23000,23000,100,10,Gula Merah,Gula Merah,2,1,1
157,1,GULA MERAH PADAT,23000,23000,100,10,GULA MERAH PADAT,GULA MERAH PADAT,2,1,1
158,1,IKAN ASIN JAMBAL KERING,112000,112000,100,10,IKAN ASIN JAMBAL KERING,IKAN ASIN JAMBAL KERING,2,1,1
159,1,IKAN TERI JENGKI,95000,95000,100,10,IKAN TERI JENGKI,IKAN TERI JENGKI,2,1,1
160,1,IKAN TERI MEDAN KERING,165000,165000,100,10,IKAN TERI MEDAN KERING,IKAN TERI MEDAN KERING,2,1,1
161,1,JAGUNG MANIS KUPAS,25000,25000,100,10,JAGUNG MANIS KUPAS,JAGUNG MANIS KUPAS,1,1,1
162,1,JAGUNG MANIS,23000,23000,100,10,JAGUNG MANIS,JAGUNG MANIS,1,1,1
163,1,Jagung manis pipil,46000,46000,100,10,Jagung manis pipil,Jagung manis pipil,2,1,1
164,1,JAGUNG MUDA,24000,24000,100,10,JAGUNG MUDA,JAGUNG MUDA,1,1,1
165,1,JAHE PUTIH,33000,33000,100,10,JAHE PUTIH,JAHE PUTIH,1,1,1
166,1,JAMUR CHAMPIGNON,45000,45000,100,10,JAMUR CHAMPIGNON,JAMUR CHAMPIGNON,1,1,1
167,1,JAMUR ENOKI,6000,6000,100,10,JAMUR ENOKI,JAMUR ENOKI,1,1,24
168,1,JAMUR ERINGI 200 GR,15000,15000,100,10,JAMUR ERINGI 200 GR,JAMUR ERINGI 200 GR,1,1,25
169,1,JAMUR MERANG,48000,48000,100,10,JAMUR MERANG,JAMUR MERANG,1,1,1
170,1,JAMUR SHIMEJI COKLAT 156 GR,12000,12000,100,10,JAMUR SHIMEJI COKLAT 156 GR,JAMUR SHIMEJI COKLAT 156 GR,1,1,21
171,1,JAMUR SHIMEJI PUTIH 156 GR,12000,12000,100,10,JAMUR SHIMEJI PUTIH 156 GR,JAMUR SHIMEJI PUTIH 156 GR,1,1,21
172,1,JAMUR SHITAKE BASAH,102000,102000,100,10,JAMUR SHITAKE BASAH,JAMUR SHITAKE BASAH,1,1,1
